
#######################################################
  RUN 1/5  |  seed=42
#######################################################

=======================================================
 Method: FEDAVG  |  Dataset: CICMALDROID
 Tasks: 5  |  Rounds/task: 25  |  Clients: 10
 DP: OFF
=======================================================
 Device: cpu
[CICMalDroid] 5385 samples, 200 features
[CICMalDroid] Benign=1795, Malware=3590
[CICMalDroid] Class dist: {1: 479, 2: 781, 3: 1405, 4: 925, 5: 1795}  (1=Adware 2=Banking 3=SMS 4=Riskware 5=Benign)
[Data] Strategy: category-aware temporal split + client specialization
  Task 0 (dom=Adware): 870 samples | Mal=511 Ben=359
  Task 1 (dom=Banking): 1131 samples | Mal=772 Ben=359
  Task 2 (dom=SMS): 1678 samples | Mal=1319 Ben=359
  Task 3 (dom=Riskware): 1258 samples | Mal=899 Ben=359
  Task 4 (dom=Adware): 448 samples | Mal=89 Ben=359
[Data] 5 tasks x 10 clients ready.

───────────────────────────────────────────────────────
 TASK 0  (25 rounds)
───────────────────────────────────────────────────────
  Client 00 | round=  1 | stage=STABLE     | score=0.000 | loss=0.7337 | acc=0.594 ✓
  Client 07 | round= 15 | stage=STABLE     | score=0.000 | loss=0.2903 | acc=0.885 ✓
  Client 08 | round= 15 | stage=STABLE     | score=0.000 | loss=0.2967 | acc=0.886 ✓
  Client 09 | round= 15 | stage=REPLAY     | score=0.706 | loss=0.6689 | acc=0.600 ✓
[Server] Round 115: active=10/10 | τ=0.500 | avg_score=0.131 | avg_acc=0.830
  Client 00 | round= 16 | stage=STABLE     | score=0.000 | loss=0.2263 | acc=0.885 ✓
  Client 01 | round= 16 | stage=REPLAY     | score=0.392 | loss=0.2939 | acc=0.885 ✓
  Client 02 | round= 16 | stage=STABLE     | score=0.000 | loss=0.3203 | acc=0.852 ✓
  Client 03 | round= 16 | stage=STABLE     | score=0.000 | loss=0.3075 | acc=0.852 ✓
  Client 04 | round= 16 | stage=STABLE     | score=0.000 | loss=0.4200 | acc=0.767 ✓
  Client 05 | round= 16 | stage=STABLE     | score=0.207 | loss=0.5021 | acc=0.767 ✓
  Client 06 | round= 16 | stage=STABLE     | score=0.000 | loss=0.2882 | acc=0.885 ✓
  Client 07 | round= 16 | stage=STABLE     | score=0.000 | loss=0.3066 | acc=0.885 ✓
  Client 08 | round= 16 | stage=STABLE     | score=0.000 | loss=0.2419 | acc=0.886 ✓
  Client 09 | round= 16 | stage=REPLAY     | score=0.385 | loss=0.8170 | acc=0.600 ✓
[Server] Round 116: active=10/10 | τ=0.500 | avg_score=0.098 | avg_acc=0.826
  Client 00 | round= 17 | stage=STABLE     | score=0.000 | loss=0.3004 | acc=0.885 ✓
  Client 01 | round= 17 | stage=REPLAY     | score=0.500 | loss=0.3654 | acc=0.885 ✓
  Client 02 | round= 17 | stage=STABLE     | score=0.274 | loss=0.3605 | acc=0.852 ✓
  Client 03 | round= 17 | stage=STABLE     | score=0.000 | loss=0.4368 | acc=0.852 ✓
  Client 04 | round= 17 | stage=STABLE     | score=0.000 | loss=0.4799 | acc=0.767 ✓
  Client 05 | round= 17 | stage=REPLAY     | score=1.000 | loss=0.6097 | acc=0.767 ✓
  Client 06 | round= 17 | stage=STABLE     | score=0.081 | loss=0.3477 | acc=0.885 ✓
  Client 07 | round= 17 | stage=STABLE     | score=0.000 | loss=0.3666 | acc=0.885 ✓
  Client 08 | round= 17 | stage=STABLE     | score=0.000 | loss=0.2801 | acc=0.886 ✓
  Client 09 | round= 17 | stage=STABLE     | score=0.000 | loss=0.8729 | acc=0.600 ✓
[Server] Round 117: active=9/10 | τ=0.521 | avg_score=0.185 | avg_acc=0.833
  Client 00 | round= 18 | stage=STABLE     | score=0.000 | loss=0.2677 | acc=0.885 ✓
  Client 01 | round= 18 | stage=STABLE     | score=0.000 | loss=0.2534 | acc=0.885 ✓
  Client 02 | round= 18 | stage=STABLE     | score=0.000 | loss=0.2980 | acc=0.852 ✓
  Client 03 | round= 18 | stage=STABLE     | score=0.000 | loss=0.4324 | acc=0.852 ✓
  Client 04 | round= 18 | stage=STABLE     | score=0.167 | loss=0.3905 | acc=0.767 ✓
  Client 05 | round= 18 | stage=STABLE     | score=0.000 | loss=0.6175 | acc=0.767 ✓
  Client 06 | round= 18 | stage=STABLE     | score=0.000 | loss=0.3320 | acc=0.885 ✓
  Client 07 | round= 18 | stage=STABLE     | score=0.000 | loss=0.2723 | acc=0.885 ✓
  Client 08 | round= 18 | stage=STABLE     | score=0.000 | loss=0.2394 | acc=0.886 ✓
  Client 09 | round= 18 | stage=STABLE     | score=0.000 | loss=0.9800 | acc=0.600 ✓
[Server] Round 118: active=10/10 | τ=0.500 | avg_score=0.017 | avg_acc=0.826
  Client 00 | round= 19 | stage=STABLE     | score=0.000 | loss=0.2528 | acc=0.885 ✓
  Client 01 | round= 19 | stage=STABLE     | score=0.000 | loss=0.2875 | acc=0.885 ✓
  Client 02 | round= 19 | stage=STABLE     | score=0.013 | loss=0.3604 | acc=0.852 ✓
  Client 03 | round= 19 | stage=STABLE     | score=0.000 | loss=0.3334 | acc=0.852 ✓
  Client 04 | round= 19 | stage=STABLE     | score=0.000 | loss=0.4313 | acc=0.767 ✓
  Client 05 | round= 19 | stage=STABLE     | score=0.118 | loss=0.5239 | acc=0.767 ✓
  Client 06 | round= 19 | stage=STABLE     | score=0.000 | loss=0.2964 | acc=0.885 ✓
  Client 07 | round= 19 | stage=STABLE     | score=0.000 | loss=0.3012 | acc=0.885 ✓
  Client 08 | round= 19 | stage=STABLE     | score=0.083 | loss=0.2681 | acc=0.886 ✓
  Client 09 | round= 19 | stage=REPLAY     | score=0.370 | loss=0.9296 | acc=0.600 ✓
[Server] Round 119: active=10/10 | τ=0.500 | avg_score=0.058 | avg_acc=0.826
  Client 00 | round= 20 | stage=STABLE     | score=0.000 | loss=0.3395 | acc=0.885 ✓
  Client 01 | round= 20 | stage=STABLE     | score=0.000 | loss=0.2416 | acc=0.885 ✓
  Client 02 | round= 20 | stage=STABLE     | score=0.095 | loss=0.4014 | acc=0.852 ✓
  Client 03 | round= 20 | stage=STABLE     | score=0.000 | loss=0.3589 | acc=0.852 ✓
  Client 04 | round= 20 | stage=STABLE     | score=0.076 | loss=0.4518 | acc=0.767 ✓
  Client 05 | round= 20 | stage=STABLE     | score=0.000 | loss=0.5277 | acc=0.767 ✓
  Client 06 | round= 20 | stage=STABLE     | score=0.000 | loss=0.3466 | acc=0.885 ✓
  Client 07 | round= 20 | stage=STABLE     | score=0.000 | loss=0.2695 | acc=0.885 ✓
  Client 08 | round= 20 | stage=STABLE     | score=0.000 | loss=0.2620 | acc=0.886 ✓
  Client 09 | round= 20 | stage=REPLAY     | score=0.835 | loss=0.9321 | acc=0.600 ✓
[Server] Round 120: active=9/10 | τ=0.500 | avg_score=0.101 | avg_acc=0.851
  Client 00 | round= 21 | stage=STABLE     | score=0.000 | loss=0.2833 | acc=0.885 ✓
  Client 01 | round= 21 | stage=STABLE     | score=0.000 | loss=0.3082 | acc=0.885 ✓
  Client 02 | round= 21 | stage=STABLE     | score=0.000 | loss=0.4269 | acc=0.852 ✓
  Client 03 | round= 21 | stage=STABLE     | score=0.000 | loss=0.3319 | acc=0.852 ✓
  Client 04 | round= 21 | stage=STABLE     | score=0.215 | loss=0.5960 | acc=0.767 ✓
  Client 05 | round= 21 | stage=STABLE     | score=0.000 | loss=0.5699 | acc=0.767 ✓
  Client 06 | round= 21 | stage=STABLE     | score=0.000 | loss=0.2516 | acc=0.885 ✓
  Client 07 | round= 21 | stage=STABLE     | score=0.000 | loss=0.3372 | acc=0.885 ✓
  Client 08 | round= 21 | stage=STABLE     | score=0.000 | loss=0.3162 | acc=0.886 ✓
  Client 09 | round= 21 | stage=STABLE     | score=0.180 | loss=0.9448 | acc=0.600 ✓
[Server] Round 121: active=10/10 | τ=0.500 | avg_score=0.040 | avg_acc=0.826
  Client 00 | round= 22 | stage=STABLE     | score=0.000 | loss=0.2174 | acc=0.885 ✓
  Client 01 | round= 22 | stage=STABLE     | score=0.000 | loss=0.2193 | acc=0.885 ✓
  Client 02 | round= 22 | stage=STABLE     | score=0.054 | loss=0.3644 | acc=0.852 ✓
  Client 03 | round= 22 | stage=STABLE     | score=0.000 | loss=0.2666 | acc=0.852 ✓
  Client 04 | round= 22 | stage=STABLE     | score=0.000 | loss=0.4271 | acc=0.767 ✓
  Client 05 | round= 22 | stage=STABLE     | score=0.000 | loss=0.4604 | acc=0.767 ✓
  Client 06 | round= 22 | stage=STABLE     | score=0.000 | loss=0.3103 | acc=0.885 ✓
  Client 07 | round= 22 | stage=STABLE     | score=0.000 | loss=0.2980 | acc=0.885 ✓
  Client 08 | round= 22 | stage=STABLE     | score=0.000 | loss=0.2912 | acc=0.886 ✓
  Client 09 | round= 22 | stage=STABLE     | score=0.000 | loss=0.9312 | acc=0.600 ✓
[Server] Round 122: active=10/10 | τ=0.500 | avg_score=0.005 | avg_acc=0.826
  Client 00 | round= 23 | stage=STABLE     | score=0.000 | loss=0.2621 | acc=0.885 ✓
  Client 01 | round= 23 | stage=STABLE     | score=0.000 | loss=0.2819 | acc=0.885 ✓
  Client 02 | round= 23 | stage=STABLE     | score=0.000 | loss=0.3547 | acc=0.852 ✓
  Client 03 | round= 23 | stage=STABLE     | score=0.000 | loss=0.3020 | acc=0.852 ✓
  Client 04 | round= 23 | stage=STABLE     | score=0.228 | loss=0.4531 | acc=0.767 ✓
  Client 05 | round= 23 | stage=STABLE     | score=0.000 | loss=0.4717 | acc=0.767 ✓
  Client 06 | round= 23 | stage=STABLE     | score=0.000 | loss=0.3841 | acc=0.885 ✓
  Client 07 | round= 23 | stage=STABLE     | score=0.000 | loss=0.2707 | acc=0.885 ✓
  Client 08 | round= 23 | stage=STABLE     | score=0.000 | loss=0.2390 | acc=0.886 ✓
  Client 09 | round= 23 | stage=REPLAY     | score=0.413 | loss=0.7852 | acc=0.600 ✓
[Server] Round 123: active=10/10 | τ=0.500 | avg_score=0.064 | avg_acc=0.826
  Client 00 | round= 24 | stage=STABLE     | score=0.000 | loss=0.2332 | acc=0.885 ✓
  Client 01 | round= 24 | stage=STABLE     | score=0.000 | loss=0.2176 | acc=0.885 ✓
  Client 02 | round= 24 | stage=STABLE     | score=0.000 | loss=0.3349 | acc=0.852 ✓
  Client 03 | round= 24 | stage=STABLE     | score=0.000 | loss=0.2622 | acc=0.852 ✓
  Client 04 | round= 24 | stage=STABLE     | score=0.000 | loss=0.3738 | acc=0.767 ✓
  Client 05 | round= 24 | stage=STABLE     | score=0.000 | loss=0.5318 | acc=0.767 ✓
  Client 06 | round= 24 | stage=STABLE     | score=0.000 | loss=0.2824 | acc=0.885 ✓
  Client 07 | round= 24 | stage=STABLE     | score=0.000 | loss=0.3344 | acc=0.885 ✓
  Client 08 | round= 24 | stage=STABLE     | score=0.000 | loss=0.2449 | acc=0.886 ✓
  Client 09 | round= 24 | stage=REPLAY     | score=0.500 | loss=0.7722 | acc=0.600 ✓
[Server] Round 124: active=10/10 | τ=0.500 | avg_score=0.050 | avg_acc=0.826
  Client 00 | round= 25 | stage=STABLE     | score=0.000 | loss=0.1899 | acc=0.885 ✓
  Client 01 | round= 25 | stage=STABLE     | score=0.000 | loss=0.2566 | acc=0.885 ✓
  Client 02 | round= 25 | stage=STABLE     | score=0.000 | loss=0.2671 | acc=0.852 ✓
  Client 03 | round= 25 | stage=STABLE     | score=0.000 | loss=0.2898 | acc=0.852 ✓
  Client 04 | round= 25 | stage=STABLE     | score=0.000 | loss=0.3647 | acc=0.767 ✓
  Client 05 | round= 25 | stage=STABLE     | score=0.184 | loss=0.4268 | acc=0.767 ✓
  Client 06 | round= 25 | stage=STABLE     | score=0.198 | loss=0.2289 | acc=0.885 ✓
  Client 07 | round= 25 | stage=STABLE     | score=0.000 | loss=0.2562 | acc=0.923 ✓
  Client 08 | round= 25 | stage=STABLE     | score=0.000 | loss=0.2230 | acc=0.886 ✓
  Client 09 | round= 25 | stage=STABLE     | score=0.000 | loss=0.7407 | acc=0.600 ✓
[Server] Round 125: active=10/10 | τ=0.500 | avg_score=0.038 | avg_acc=0.830
 Task 4 | Acc=0.8256  Precision=0.7942  F1=0.2808  Recall=0.1944

[DRC] drift_rounds=242  escalations=0  recoveries=0  → EscalationRate=0.000  RecoveryRate=0.000  (chưa có escalation)

[CL] Accuracy Matrix (row=trained_on, col=eval_on)
           T0  T1  T2  T3  T4
After T0:  0.759   -    -    -    - 
After T1:  0.753 0.858   -    -    - 
After T2:  0.776 0.877 0.938   -    - 
After T3:  0.770 0.868 0.914 0.872   - 
After T4:  0.500 0.586 0.518 0.524 0.826

[CL] F1 Matrix
           T0  T1  T2  T3  T4
After T0:  0.826   -    -    -    - 
After T1:  0.824 0.904   -    -    - 
After T2:  0.833 0.915 0.962   -    - 
After T3:  0.835 0.911 0.948 0.915   - 
After T4:  0.281 0.577 0.560 0.520 0.281

[CL] Recall Matrix
           T0  T1  T2  T3  T4
After T0:  0.975   -    -    -    - 
After T1:  0.990 0.983   -    -    - 
After T2:  0.951 0.974 0.995   -    - 
After T3:  0.990 0.987 0.996 0.963   - 
After T4:  0.167 0.413 0.390 0.361 0.194


[Results]
  Metric            Value
  ------------------------
  ACC              0.5906
  Forgetting       0.3249
  BWT             -0.3249
  FWT              0.3203
  F1               0.4436
  F1_BWT          -0.4176
  Recall           0.3051
  Recall_BWT      -0.6462
  EscalationRate   0.0000
  RecoveryRate     0.0000
[Log] Saved → results/_multirun2\run_02\fl_maldrift_cicmaldroid.json
[Log] Plot → results/_multirun2\run_02\fl_maldrift_cicmaldroid_acc.png
[Log] Plot → results/_multirun2\run_02\fl_maldrift_cicmaldroid_drift.png

=======================================================
 Method: FL_CL_MALDRIFT  |  Dataset: CICMALDROID
 Tasks: 5  |  Rounds/task: 25  |  Clients: 10
 DP: OFF
=======================================================
 Device: cpu
[CICMalDroid] 5385 samples, 200 features
[CICMalDroid] Benign=1795, Malware=3590
[CICMalDroid] Class dist: {1: 479, 2: 781, 3: 1405, 4: 925, 5: 1795}  (1=Adware 2=Banking 3=SMS 4=Riskware 5=Benign)
[Data] Strategy: category-aware temporal split + client specialization
  Task 0 (dom=Adware): 870 samples | Mal=511 Ben=359
  Task 1 (dom=Banking): 1131 samples | Mal=772 Ben=359
  Task 2 (dom=SMS): 1678 samples | Mal=1319 Ben=359
  Task 3 (dom=Riskware): 1258 samples | Mal=899 Ben=359
  Task 4 (dom=Adware): 448 samples | Mal=89 Ben=359
[Data] 5 tasks x 10 clients ready.

───────────────────────────────────────────────────────
 TASK 0  (25 rounds)
───────────────────────────────────────────────────────
  Client 00 | round=  1 | stage=STABLE     | score=0.000 | loss=0.6933 | acc=0.859 ✓
  Client 01 | round=  1 | stage=STABLE     | score=0.000 | loss=0.5885 | acc=0.734 ✓
  Client 02 | round=  1 | stage=STABLE     | score=0.000 | loss=0.8513 | acc=0.475 ✓
  Client 03 | round=  1 | stage=STABLE     | score=0.000 | loss=0.8334 | acc=0.450 ✓
  Client 04 | round=  1 | stage=STABLE     | score=0.000 | loss=0.7659 | acc=0.512 ✓
  Client 05 | round=  1 | stage=STABLE     | score=0.000 | loss=0.8423 | acc=0.488 ✓
  Client 06 | round=  1 | stage=STABLE     | score=0.000 | loss=0.8661 | acc=0.452 ✓
  Client 07 | round=  1 | stage=STABLE     | score=0.000 | loss=0.7933 | acc=0.500 ✓
  Client 08 | round=  1 | stage=STABLE     | score=0.000 | loss=0.7244 | acc=0.571 ✓
  Client 09 | round=  1 | stage=STABLE     | score=0.000 | loss=0.7431 | acc=0.562 ✓
[Server] Round 1: active=10/10 | τ=0.800 | avg_score=0.000 | avg_acc=0.560
  Client 00 | round=  2 | stage=STABLE     | score=0.000 | loss=0.6312 | acc=0.734 ✓
  Client 01 | round=  2 | stage=STABLE     | score=0.000 | loss=0.5975 | acc=0.750 ✓
  Client 02 | round=  2 | stage=STABLE     | score=0.000 | loss=0.8386 | acc=0.500 ✓
  Client 03 | round=  2 | stage=STABLE     | score=0.000 | loss=0.9517 | acc=0.575 ✓
  Client 04 | round=  2 | stage=STABLE     | score=0.000 | loss=0.7649 | acc=0.558 ✓
  Client 05 | round=  2 | stage=STABLE     | score=0.000 | loss=0.9291 | acc=0.535 ✓
  Client 06 | round=  2 | stage=STABLE     | score=0.000 | loss=0.8107 | acc=0.500 ✓
  Client 07 | round=  2 | stage=STABLE     | score=0.000 | loss=0.7571 | acc=0.476 ✓
  Client 08 | round=  2 | stage=STABLE     | score=0.000 | loss=0.8276 | acc=0.540 ✓
  Client 09 | round=  2 | stage=STABLE     | score=0.000 | loss=0.7086 | acc=0.641 ✓
[Server] Round 2: active=10/10 | τ=0.800 | avg_score=0.000 | avg_acc=0.581
  Client 00 | round=  3 | stage=STABLE     | score=0.000 | loss=0.6008 | acc=0.734 ✓
  Client 01 | round=  3 | stage=STABLE     | score=0.000 | loss=0.7305 | acc=0.609 ✓
  Client 02 | round=  3 | stage=STABLE     | score=0.000 | loss=0.7639 | acc=0.500 ✓
  Client 03 | round=  3 | stage=REPLAY     | score=0.391 | loss=0.8861 | acc=0.475 ✓
  Client 04 | round=  3 | stage=REPLAY     | score=0.471 | loss=0.7498 | acc=0.512 ✓
  Client 05 | round=  3 | stage=STABLE     | score=0.000 | loss=0.7650 | acc=0.581 ✓
  Client 06 | round=  3 | stage=STABLE     | score=0.000 | loss=0.7851 | acc=0.524 ✓
  Client 07 | round=  3 | stage=REPLAY     | score=0.500 | loss=0.7963 | acc=0.381 ✓
  Client 08 | round=  3 | stage=REPLAY     | score=0.452 | loss=0.6987 | acc=0.571 ✓
  Client 09 | round=  3 | stage=REPLAY     | score=0.454 | loss=0.7074 | acc=0.547 ✓
[Server] Round 3: active=10/10 | τ=0.800 | avg_score=0.227 | avg_acc=0.543
  Client 00 | round=  4 | stage=STABLE     | score=0.000 | loss=0.6625 | acc=0.766 ✓
  Client 01 | round=  4 | stage=STABLE     | score=0.000 | loss=0.6217 | acc=0.719 ✓
  Client 02 | round=  4 | stage=REPLAY     | score=0.365 | loss=0.7188 | acc=0.500 ✓
  Client 03 | round=  4 | stage=STABLE     | score=0.000 | loss=1.6678 | acc=0.425 ✓
  Client 04 | round=  4 | stage=STABLE     | score=0.000 | loss=1.4470 | acc=0.488 ✓
  Client 05 | round=  4 | stage=STABLE     | score=0.000 | loss=0.8523 | acc=0.488 ✓
  Client 06 | round=  4 | stage=STABLE     | score=0.000 | loss=0.8576 | acc=0.476 ✓
  Client 07 | round=  4 | stage=REPLAY     | score=0.469 | loss=1.4798 | acc=0.548 ✓
  Client 08 | round=  4 | stage=STABLE     | score=0.000 | loss=1.3529 | acc=0.476 ✓
  Client 09 | round=  4 | stage=STABLE     | score=0.000 | loss=1.4236 | acc=0.625 ✓
[Server] Round 4: active=10/10 | τ=0.692 | avg_score=0.084 | avg_acc=0.551
  Client 00 | round=  5 | stage=STABLE     | score=0.000 | loss=0.6789 | acc=0.750 ✓
  Client 01 | round=  5 | stage=STABLE     | score=0.000 | loss=0.6079 | acc=0.734 ✓
  Client 02 | round=  5 | stage=STABLE     | score=0.000 | loss=1.4604 | acc=0.500 ✓
  Client 03 | round=  5 | stage=STABLE     | score=0.032 | loss=0.7209 | acc=0.550 ✓
  Client 04 | round=  5 | stage=STABLE     | score=0.279 | loss=0.7190 | acc=0.628 ✓
  Client 05 | round=  5 | stage=STABLE     | score=0.000 | loss=0.7293 | acc=0.558 ✓
  Client 06 | round=  5 | stage=STABLE     | score=0.000 | loss=0.6953 | acc=0.548 ✓
  Client 07 | round=  5 | stage=STABLE     | score=0.000 | loss=1.4025 | acc=0.548 ✓
  Client 08 | round=  5 | stage=STABLE     | score=0.000 | loss=0.7065 | acc=0.571 ✓
  Client 09 | round=  5 | stage=STABLE     | score=0.000 | loss=0.6927 | acc=0.625 ✓
[Server] Round 5: active=10/10 | τ=0.570 | avg_score=0.031 | avg_acc=0.601
  Client 00 | round=  6 | stage=REPLAY     | score=1.000 | loss=0.7024 | acc=0.750 ✓
  Client 01 | round=  6 | stage=STABLE     | score=0.075 | loss=0.6096 | acc=0.766 ✓
  Client 02 | round=  6 | stage=REPLAY     | score=1.000 | loss=0.7031 | acc=0.700 ✓
  Client 03 | round=  6 | stage=STABLE     | score=0.000 | loss=0.7290 | acc=0.525 ✓
  Client 04 | round=  6 | stage=STABLE     | score=0.000 | loss=0.6532 | acc=0.651 ✓
  Client 05 | round=  6 | stage=STABLE     | score=0.000 | loss=0.6837 | acc=0.558 ✓
  Client 06 | round=  6 | stage=REPLAY     | score=0.581 | loss=0.6633 | acc=0.571 ✓
  Client 07 | round=  6 | stage=STABLE     | score=0.283 | loss=0.7121 | acc=0.476 ✓
  Client 08 | round=  6 | stage=STABLE     | score=0.000 | loss=0.7086 | acc=0.556 ✓
  Client 09 | round=  6 | stage=STABLE     | score=0.215 | loss=0.6421 | acc=0.609 ✓
[Server] Round 6: active=8/10 | τ=0.629 | avg_score=0.315 | avg_acc=0.589
  Client 00 | round=  7 | stage=REPLAY     | score=0.533 | loss=1.2555 | acc=0.672 ✓
  Client 01 | round=  7 | stage=STABLE     | score=0.000 | loss=0.6801 | acc=0.766 ✓
  Client 02 | round=  7 | stage=STABLE     | score=0.000 | loss=1.3170 | acc=0.700 ✓
  Client 03 | round=  7 | stage=STABLE     | score=0.000 | loss=0.7112 | acc=0.525 ✓
  Client 04 | round=  7 | stage=STABLE     | score=0.000 | loss=0.6697 | acc=0.605 ✓
  Client 05 | round=  7 | stage=STABLE     | score=0.123 | loss=0.6096 | acc=0.581 ✓
  Client 06 | round=  7 | stage=STABLE     | score=0.000 | loss=1.2817 | acc=0.619 ✓
  Client 07 | round=  7 | stage=STABLE     | score=0.000 | loss=0.6327 | acc=0.643 ✓
  Client 08 | round=  7 | stage=STABLE     | score=0.000 | loss=0.6485 | acc=0.651 ✓
  Client 09 | round=  7 | stage=STABLE     | score=0.000 | loss=0.7082 | acc=0.594 ✓
[Server] Round 7: active=10/10 | τ=0.550 | avg_score=0.066 | avg_acc=0.635
  Client 00 | round=  8 | stage=STABLE     | score=0.046 | loss=1.2367 | acc=0.734 ✓
  Client 01 | round=  8 | stage=STABLE     | score=0.000 | loss=0.6499 | acc=0.672 ✓
  Client 02 | round=  8 | stage=REPLAY     | score=0.329 | loss=0.6406 | acc=0.600 ✓
  Client 03 | round=  8 | stage=STABLE     | score=0.000 | loss=0.7370 | acc=0.575 ✓
  Client 04 | round=  8 | stage=REPLAY     | score=0.703 | loss=0.6104 | acc=0.605 ✓
  Client 05 | round=  8 | stage=STABLE     | score=0.000 | loss=0.5998 | acc=0.605 ✓
  Client 06 | round=  8 | stage=STABLE     | score=0.000 | loss=0.5676 | acc=0.619 ✓
  Client 07 | round=  8 | stage=STABLE     | score=0.000 | loss=0.6817 | acc=0.571 ✓
  Client 08 | round=  8 | stage=REPLAY     | score=0.629 | loss=0.6348 | acc=0.651 ✓
  Client 09 | round=  8 | stage=STABLE     | score=0.068 | loss=0.6250 | acc=0.688 ✓
[Server] Round 8: active=10/10 | τ=0.539 | avg_score=0.177 | avg_acc=0.632
  Client 00 | round=  9 | stage=STABLE     | score=0.000 | loss=0.6286 | acc=0.797 ✓
  Client 01 | round=  9 | stage=STABLE     | score=0.102 | loss=0.6298 | acc=0.734 ✓
  Client 02 | round=  9 | stage=STABLE     | score=0.000 | loss=1.1853 | acc=0.725 ✓
  Client 03 | round=  9 | stage=STABLE     | score=0.000 | loss=0.6841 | acc=0.550 ✓
  Client 04 | round=  9 | stage=STABLE     | score=0.235 | loss=1.2183 | acc=0.605 ✓
  Client 05 | round=  9 | stage=STABLE     | score=0.000 | loss=0.6270 | acc=0.628 ✓
  Client 06 | round=  9 | stage=STABLE     | score=0.000 | loss=0.5953 | acc=0.643 ✓
  Client 07 | round=  9 | stage=STABLE     | score=0.000 | loss=0.6898 | acc=0.643 ✓
  Client 08 | round=  9 | stage=REPLAY     | score=0.488 | loss=1.2067 | acc=0.635 ✓
  Client 09 | round=  9 | stage=STABLE     | score=0.000 | loss=0.6967 | acc=0.656 ✓
